Poll_ID,Pollster,Date,n,Period,party,share
BT13170629I,YouGov,2017-06-29,2000,26.06.–28.06.,SPD,25
BT13170629I,YouGov,2017-06-29,2000,26.06.–28.06.,Gruene,8
BT13170629I,YouGov,2017-06-29,2000,26.06.–28.06.,FDP,8
BT13170629I,YouGov,2017-06-29,2000,26.06.–28.06.,Linke,9
BT13170629I,YouGov,2017-06-29,2000,26.06.–28.06.,AfD,8
BT13170629I,YouGov,2017-06-29,2000,26.06.–28.06.,BSW,NA
BT03170701L,Verian,2017-07-01,936,22.06.–24.06.,CDUCSU,39
BT03170701L,Verian,2017-07-01,936,22.06.–24.06.,SPD,24
BT03170701L,Verian,2017-07-01,936,22.06.–24.06.,Gruene,8
BT03170701L,Verian,2017-07-01,936,22.06.–24.06.,FDP,8
BT03170701L,Verian,2017-07-01,936,22.06.–24.06.,Linke,9
BT03170701L,Verian,2017-07-01,936,22.06.–24.06.,AfD,7
BT03170701L,Verian,2017-07-01,936,22.06.–24.06.,BSW,NA
BT02170705Q,Forsa,2017-07-05,2503,26.06.–30.06.,CDUCSU,39
BT02170705Q,Forsa,2017-07-05,2503,26.06.–30.06.,SPD,23
BT02170705Q,Forsa,2017-07-05,2503,26.06.–30.06.,Gruene,8
BT02170705Q,Forsa,2017-07-05,2503,26.06.–30.06.,FDP,8
BT02170705Q,Forsa,2017-07-05,2503,26.06.–30.06.,Linke,9
BT02170705Q,Forsa,2017-07-05,2503,26.06.–30.06.,AfD,7
BT02170705Q,Forsa,2017-07-05,2503,26.06.–30.06.,BSW,NA
BT01170706C,Infratest dimap,2017-07-06,1500,03.07.–05.07.,CDUCSU,39
BT01170706C,Infratest dimap,2017-07-06,1500,03.07.–05.07.,SPD,23
BT01170706C,Infratest dimap,2017-07-06,1500,03.07.–05.07.,Gruene,8
BT01170706C,Infratest dimap,2017-07-06,1500,03.07.–05.07.,FDP,9
BT01170706C,Infratest dimap,2017-07-06,1500,03.07.–05.07.,Linke,9
BT01170706C,Infratest dimap,2017-07-06,1500,03.07.–05.07.,AfD,9
BT01170706C,Infratest dimap,2017-07-06,1500,03.07.–05.07.,BSW,NA
BT03170708M,Verian,2017-07-08,1878,30.06.–05.07.,CDUCSU,38
BT03170708M,Verian,2017-07-08,1878,30.06.–05.07.,SPD,25
BT03170708M,Verian,2017-07-08,1878,30.06.–05.07.,Gruene,8
BT03170708M,Verian,2017-07-08,1878,30.06.–05.07.,FDP,8
BT03170708M,Verian,2017-07-08,1878,30.06.–05.07.,Linke,9
BT03170708M,Verian,2017-07-08,1878,30.06.–05.07.,AfD,7
BT03170708M,Verian,2017-07-08,1878,30.06.–05.07.,BSW,NA
BT02170711R,Forsa,2017-07-11,2501,03.07.–07.07.,CDUCSU,39
BT02170711R,Forsa,2017-07-11,2501,03.07.–07.07.,SPD,22
BT02170711R,Forsa,2017-07-11,2501,03.07.–07.07.,Gruene,8
BT02170711R,Forsa,2017-07-11,2501,03.07.–07.07.,FDP,8
BT02170711R,Forsa,2017-07-11,2501,03.07.–07.07.,Linke,9
BT02170711R,Forsa,2017-07-11,2501,03.07.–07.07.,AfD,8
BT02170711R,Forsa,2017-07-11,2501,03.07.–07.07.,BSW,NA
BT13170712J,YouGov,2017-07-12,1535,10.07.–12.07.,CDUCSU,38
BT13170712J,YouGov,2017-07-12,1535,10.07.–12.07.,SPD,24
BT13170712J,YouGov,2017-07-12,1535,10.07.–12.07.,Gruene,8
BT13170712J,YouGov,2017-07-12,1535,10.07.–12.07.,FDP,9
BT13170712J,YouGov,2017-07-12,1535,10.07.–12.07.,Linke,9
BT13170712J,YouGov,2017-07-12,1535,10.07.–12.07.,AfD,8
BT13170712J,YouGov,2017-07-12,1535,10.07.–12.07.,BSW,NA
BT03170715N,Verian,2017-07-15,1263,06.07.–12.07.,CDUCSU,38
BT03170715N,Verian,2017-07-15,1263,06.07.–12.07.,SPD,25
BT03170715N,Verian,2017-07-15,1263,06.07.–12.07.,Gruene,8
BT03170715N,Verian,2017-07-15,1263,06.07.–12.07.,FDP,7
BT03170715N,Verian,2017-07-15,1263,06.07.–12.07.,Linke,9
BT03170715N,Verian,2017-07-15,1263,06.07.–12.07.,AfD,8
BT03170715N,Verian,2017-07-15,1263,06.07.–12.07.,BSW,NA
BT02170719S,Forsa,2017-07-19,2502,10.07.–14.07.,CDUCSU,40
BT02170719S,Forsa,2017-07-19,2502,10.07.–14.07.,SPD,22
BT02170719S,Forsa,2017-07-19,2502,10.07.–14.07.,Gruene,8
BT02170719S,Forsa,2017-07-19,2502,10.07.–14.07.,FDP,8
BT02170719S,Forsa,2017-07-19,2502,10.07.–14.07.,Linke,9
BT02170719S,Forsa,2017-07-19,2502,10.07.–14.07.,AfD,7
BT02170719S,Forsa,2017-07-19,2502,10.07.–14.07.,BSW,NA
BT03170722O,Verian,2017-07-22,2349,13.07.–19.07.,CDUCSU,38
BT03170722O,Verian,2017-07-22,2349,13.07.–19.07.,SPD,25
BT03170722O,Verian,2017-07-22,2349,13.07.–19.07.,Gruene,8
BT03170722O,Verian,2017-07-22,2349,13.07.–19.07.,FDP,8
BT03170722O,Verian,2017-07-22,2349,13.07.–19.07.,Linke,9
BT03170722O,Verian,2017-07-22,2349,13.07.–19.07.,AfD,8
BT03170722O,Verian,2017-07-22,2349,13.07.–19.07.,BSW,NA
BT02170726T,Forsa,2017-07-26,2507,17.07.–21.07.,CDUCSU,40
BT02170726T,Forsa,2017-07-26,2507,17.07.–21.07.,SPD,22
BT02170726T,Forsa,2017-07-26,2507,17.07.–21.07.,Gruene,8
BT02170726T,Forsa,2017-07-26,2507,17.07.–21.07.,FDP,8
BT02170726T,Forsa,2017-07-26,2507,17.07.–21.07.,Linke,9
BT02170726T,Forsa,2017-07-26,2507,17.07.–21.07.,AfD,7
BT02170726T,Forsa,2017-07-26,2507,17.07.–21.07.,BSW,NA
BT01170727D,Infratest dimap,2017-07-27,1004,25.07.–26.07.,CDUCSU,40
BT01170727D,Infratest dimap,2017-07-27,1004,25.07.–26.07.,SPD,23
BT01170727D,Infratest dimap,2017-07-27,1004,25.07.–26.07.,Gruene,8
BT01170727D,Infratest dimap,2017-07-27,1004,25.07.–26.07.,FDP,8
BT01170727D,Infratest dimap,2017-07-27,1004,25.07.–26.07.,Linke,8
BT01170727D,Infratest dimap,2017-07-27,1004,25.07.–26.07.,AfD,9
BT01170727D,Infratest dimap,2017-07-27,1004,25.07.–26.07.,BSW,NA
BT13170727K,YouGov,2017-07-27,2000,21.07.–25.07.,CDUCSU,38
BT13170727K,YouGov,2017-07-27,2000,21.07.–25.07.,SPD,25
BT13170727K,YouGov,2017-07-27,2000,21.07.–25.07.,Gruene,7
BT13170727K,YouGov,2017-07-27,2000,21.07.–25.07.,FDP,9
BT13170727K,YouGov,2017-07-27,2000,21.07.–25.07.,Linke,9
BT13170727K,YouGov,2017-07-27,2000,21.07.–25.07.,AfD,8
BT13170727K,YouGov,2017-07-27,2000,21.07.–25.07.,BSW,NA
BT03170729P,Verian,2017-07-29,1921,20.07.–26.07.,CDUCSU,38
BT03170729P,Verian,2017-07-29,1921,20.07.–26.07.,SPD,24
BT03170729P,Verian,2017-07-29,1921,20.07.–26.07.,Gruene,8
BT03170729P,Verian,2017-07-29,1921,20.07.–26.07.,FDP,8
BT03170729P,Verian,2017-07-29,1921,20.07.–26.07.,Linke,9
BT03170729P,Verian,2017-07-29,1921,20.07.–26.07.,AfD,9
BT03170729P,Verian,2017-07-29,1921,20.07.–26.07.,BSW,NA
BT02170802U,Forsa,2017-08-02,2501,24.07.–28.07.,CDUCSU,40
BT02170802U,Forsa,2017-08-02,2501,24.07.–28.07.,SPD,22
BT02170802U,Forsa,2017-08-02,2501,24.07.–28.07.,Gruene,8
BT02170802U,Forsa,2017-08-02,2501,24.07.–28.07.,FDP,8
BT02170802U,Forsa,2017-08-02,2501,24.07.–28.07.,Linke,8
BT02170802U,Forsa,2017-08-02,2501,24.07.–28.07.,AfD,8
BT02170802U,Forsa,2017-08-02,2501,24.07.–28.07.,BSW,NA
BT13170803L,YouGov,2017-08-03,2000,28.07.–01.08.,CDUCSU,37
BT13170803L,YouGov,2017-08-03,2000,28.07.–01.08.,SPD,25
BT13170803L,YouGov,2017-08-03,2000,28.07.–01.08.,Gruene,7
BT13170803L,YouGov,2017-08-03,2000,28.07.–01.08.,FDP,9
BT13170803L,YouGov,2017-08-03,2000,28.07.–01.08.,Linke,9
BT13170803L,YouGov,2017-08-03,2000,28.07.–01.08.,AfD,8
BT13170803L,YouGov,2017-08-03,2000,28.07.–01.08.,BSW,NA
BT03170805Q,Verian,2017-08-05,2453,27.07.–02.08.,CDUCSU,38
BT03170805Q,Verian,2017-08-05,2453,27.07.–02.08.,SPD,23
BT03170805Q,Verian,2017-08-05,2453,27.07.–02.08.,Gruene,8
BT03170805Q,Verian,2017-08-05,2453,27.07.–02.08.,FDP,8
BT03170805Q,Verian,2017-08-05,2453,27.07.–02.08.,Linke,10
BT03170805Q,Verian,2017-08-05,2453,27.07.–02.08.,AfD,8
BT03170805Q,Verian,2017-08-05,2453,27.07.–02.08.,BSW,NA
BT02170809V,Forsa,2017-08-09,2503,31.07.–04.08.,CDUCSU,40
BT02170809V,Forsa,2017-08-09,2503,31.07.–04.08.,SPD,23
BT02170809V,Forsa,2017-08-09,2503,31.07.–04.08.,Gruene,8
BT02170809V,Forsa,2017-08-09,2503,31.07.–04.08.,FDP,7
BT02170809V,Forsa,2017-08-09,2503,31.07.–04.08.,Linke,8
BT02170809V,Forsa,2017-08-09,2503,31.07.–04.08.,AfD,8
BT02170809V,Forsa,2017-08-09,2503,31.07.–04.08.,BSW,NA
BT01170809E,Infratest dimap,2017-08-09,1505,04.08.–08.08.,CDUCSU,39
BT01170809E,Infratest dimap,2017-08-09,1505,04.08.–08.08.,SPD,24
BT01170809E,Infratest dimap,2017-08-09,1505,04.08.–08.08.,Gruene,8
BT01170809E,Infratest dimap,2017-08-09,1505,04.08.–08.08.,FDP,8
BT01170809E,Infratest dimap,2017-08-09,1505,04.08.–08.08.,Linke,9
BT01170809E,Infratest dimap,2017-08-09,1505,04.08.–08.08.,AfD,8
BT01170809E,Infratest dimap,2017-08-09,1505,04.08.–08.08.,BSW,NA
BT13170810M,YouGov,2017-08-10,1513,04.08.–08.08.,CDUCSU,38
BT13170810M,YouGov,2017-08-10,1513,04.08.–08.08.,SPD,24
BT13170810M,YouGov,2017-08-10,1513,04.08.–08.08.,Gruene,6
BT13170810M,YouGov,2017-08-10,1513,04.08.–08.08.,FDP,9
BT13170810M,YouGov,2017-08-10,1513,04.08.–08.08.,Linke,9
BT13170810M,YouGov,2017-08-10,1513,04.08.–08.08.,AfD,9
BT13170810M,YouGov,2017-08-10,1513,04.08.–08.08.,BSW,NA
BT03170812R,Verian,2017-08-12,1886,03.08.–09.08.,CDUCSU,38
BT03170812R,Verian,2017-08-12,1886,03.08.–09.08.,SPD,24
BT03170812R,Verian,2017-08-12,1886,03.08.–09.08.,Gruene,7
BT03170812R,Verian,2017-08-12,1886,03.08.–09.08.,FDP,8
BT03170812R,Verian,2017-08-12,1886,03.08.–09.08.,Linke,10
BT03170812R,Verian,2017-08-12,1886,03.08.–09.08.,AfD,8
BT03170812R,Verian,2017-08-12,1886,03.08.–09.08.,BSW,NA
BT02170816W,Forsa,2017-08-16,2507,07.08.–11.08.,CDUCSU,39
BT02170816W,Forsa,2017-08-16,2507,07.08.–11.08.,SPD,23
BT02170816W,Forsa,2017-08-16,2507,07.08.–11.08.,Gruene,8
BT02170816W,Forsa,2017-08-16,2507,07.08.–11.08.,FDP,8
BT02170816W,Forsa,2017-08-16,2507,07.08.–11.08.,Linke,9
BT02170816W,Forsa,2017-08-16,2507,07.08.–11.08.,AfD,8
BT02170816W,Forsa,2017-08-16,2507,07.08.–11.08.,BSW,NA
BT13170816N,YouGov,2017-08-16,1538,11.08.–15.08.,CDUCSU,37
BT13170816N,YouGov,2017-08-16,1538,11.08.–15.08.,SPD,25
BT13170816N,YouGov,2017-08-16,1538,11.08.–15.08.,Gruene,7
BT13170816N,YouGov,2017-08-16,1538,11.08.–15.08.,FDP,9
BT13170816N,YouGov,2017-08-16,1538,11.08.–15.08.,Linke,9
BT13170816N,YouGov,2017-08-16,1538,11.08.–15.08.,AfD,9
BT13170816N,YouGov,2017-08-16,1538,11.08.–15.08.,BSW,NA
BT03170819S,Verian,2017-08-19,1426,10.08.–16.08.,CDUCSU,39
BT03170819S,Verian,2017-08-19,1426,10.08.–16.08.,SPD,24
BT03170819S,Verian,2017-08-19,1426,10.08.–16.08.,Gruene,8
BT03170819S,Verian,2017-08-19,1426,10.08.–16.08.,FDP,8
BT03170819S,Verian,2017-08-19,1426,10.08.–16.08.,Linke,9
BT03170819S,Verian,2017-08-19,1426,10.08.–16.08.,AfD,7
BT03170819S,Verian,2017-08-19,1426,10.08.–16.08.,BSW,NA
BT02170823X,Forsa,2017-08-23,2501,14.08.–18.08.,CDUCSU,38
BT02170823X,Forsa,2017-08-23,2501,14.08.–18.08.,SPD,24
BT02170823X,Forsa,2017-08-23,2501,14.08.–18.08.,Gruene,7
BT02170823X,Forsa,2017-08-23,2501,14.08.–18.08.,FDP,8
BT02170823X,Forsa,2017-08-23,2501,14.08.–18.08.,Linke,9
BT02170823X,Forsa,2017-08-23,2501,14.08.–18.08.,AfD,9
BT02170823X,Forsa,2017-08-23,2501,14.08.–18.08.,BSW,NA
BT01170824F,Infratest dimap,2017-08-24,1035,22.08.–23.08.,CDUCSU,38
BT01170824F,Infratest dimap,2017-08-24,1035,22.08.–23.08.,SPD,22
BT01170824F,Infratest dimap,2017-08-24,1035,22.08.–23.08.,Gruene,8
BT01170824F,Infratest dimap,2017-08-24,1035,22.08.–23.08.,FDP,9
BT01170824F,Infratest dimap,2017-08-24,1035,22.08.–23.08.,Linke,9
BT01170824F,Infratest dimap,2017-08-24,1035,22.08.–23.08.,AfD,10
BT01170824F,Infratest dimap,2017-08-24,1035,22.08.–23.08.,BSW,NA
BT13170824O,YouGov,2017-08-24,1520,18.08.–22.08.,CDUCSU,37
BT13170824O,YouGov,2017-08-24,1520,18.08.–22.08.,SPD,25
BT13170824O,YouGov,2017-08-24,1520,18.08.–22.08.,Gruene,7
BT13170824O,YouGov,2017-08-24,1520,18.08.–22.08.,FDP,8
BT13170824O,YouGov,2017-08-24,1520,18.08.–22.08.,Linke,9
BT13170824O,YouGov,2017-08-24,1520,18.08.–22.08.,AfD,9
BT13170824O,YouGov,2017-08-24,1520,18.08.–22.08.,BSW,NA
BT03170826T,Verian,2017-08-26,1979,17.08.–23.08.,CDUCSU,38
BT03170826T,Verian,2017-08-26,1979,17.08.–23.08.,SPD,23
BT03170826T,Verian,2017-08-26,1979,17.08.–23.08.,Gruene,7
BT03170826T,Verian,2017-08-26,1979,17.08.–23.08.,FDP,9
BT03170826T,Verian,2017-08-26,1979,17.08.–23.08.,Linke,9
BT03170826T,Verian,2017-08-26,1979,17.08.–23.08.,AfD,8
BT03170826T,Verian,2017-08-26,1979,17.08.–23.08.,BSW,NA
BT02170830Y,Forsa,2017-08-30,2501,21.08.–25.08.,CDUCSU,38
BT02170830Y,Forsa,2017-08-30,2501,21.08.–25.08.,SPD,24
BT02170830Y,Forsa,2017-08-30,2501,21.08.–25.08.,Gruene,7
BT02170830Y,Forsa,2017-08-30,2501,21.08.–25.08.,FDP,8
BT02170830Y,Forsa,2017-08-30,2501,21.08.–25.08.,Linke,9
BT02170830Y,Forsa,2017-08-30,2501,21.08.–25.08.,AfD,9
BT02170830Y,Forsa,2017-08-30,2501,21.08.–25.08.,BSW,NA
BT13170830P,YouGov,2017-08-30,1557,25.08.–29.08.,CDUCSU,36
BT13170830P,YouGov,2017-08-30,1557,25.08.–29.08.,SPD,25
BT13170830P,YouGov,2017-08-30,1557,25.08.–29.08.,Gruene,7
BT13170830P,YouGov,2017-08-30,1557,25.08.–29.08.,FDP,7
BT13170830P,YouGov,2017-08-30,1557,25.08.–29.08.,Linke,10
BT13170830P,YouGov,2017-08-30,1557,25.08.–29.08.,AfD,10
BT13170830P,YouGov,2017-08-30,1557,25.08.–29.08.,BSW,NA
BT01170831G,Infratest dimap,2017-08-31,1411,28.08.–30.08.,CDUCSU,37
BT01170831G,Infratest dimap,2017-08-31,1411,28.08.–30.08.,SPD,23
BT01170831G,Infratest dimap,2017-08-31,1411,28.08.–30.08.,Gruene,8
BT01170831G,Infratest dimap,2017-08-31,1411,28.08.–30.08.,FDP,8
BT01170831G,Infratest dimap,2017-08-31,1411,28.08.–30.08.,Linke,9
BT01170831G,Infratest dimap,2017-08-31,1411,28.08.–30.08.,AfD,11
BT01170831G,Infratest dimap,2017-08-31,1411,28.08.–30.08.,BSW,NA
BT03170902U,Verian,2017-09-02,1889,24.08.–30.08.,CDUCSU,38
BT03170902U,Verian,2017-09-02,1889,24.08.–30.08.,SPD,24
BT03170902U,Verian,2017-09-02,1889,24.08.–30.08.,Gruene,8
BT03170902U,Verian,2017-09-02,1889,24.08.–30.08.,FDP,8
BT03170902U,Verian,2017-09-02,1889,24.08.–30.08.,Linke,9
BT03170902U,Verian,2017-09-02,1889,24.08.–30.08.,AfD,8
BT03170902U,Verian,2017-09-02,1889,24.08.–30.08.,BSW,NA
BT02170906A,Forsa,2017-09-06,2503,28.08.–01.09.,CDUCSU,38
BT02170906A,Forsa,2017-09-06,2503,28.08.–01.09.,SPD,23
BT02170906A,Forsa,2017-09-06,2503,28.08.–01.09.,Gruene,8
BT02170906A,Forsa,2017-09-06,2503,28.08.–01.09.,FDP,8
BT02170906A,Forsa,2017-09-06,2503,28.08.–01.09.,Linke,9
BT02170906A,Forsa,2017-09-06,2503,28.08.–01.09.,AfD,9
BT02170906A,Forsa,2017-09-06,2503,28.08.–01.09.,BSW,NA
BT13170906B,YouGov,2017-09-06,1617,04.09.–06.09.,CDUCSU,34
BT13170906B,YouGov,2017-09-06,1617,04.09.–06.09.,SPD,24
BT13170906B,YouGov,2017-09-06,1617,04.09.–06.09.,Gruene,7
BT13170906B,YouGov,2017-09-06,1617,04.09.–06.09.,FDP,9
BT13170906B,YouGov,2017-09-06,1617,04.09.–06.09.,Linke,9
BT13170906B,YouGov,2017-09-06,1617,04.09.–06.09.,AfD,11
BT13170906B,YouGov,2017-09-06,1617,04.09.–06.09.,BSW,NA
BT01170907H,Infratest dimap,2017-09-07,1503,04.09.–06.09.,CDUCSU,37
BT01170907H,Infratest dimap,2017-09-07,1503,04.09.–06.09.,SPD,21
BT01170907H,Infratest dimap,2017-09-07,1503,04.09.–06.09.,Gruene,8
BT01170907H,Infratest dimap,2017-09-07,1503,04.09.–06.09.,FDP,9
BT01170907H,Infratest dimap,2017-09-07,1503,04.09.–06.09.,Linke,10
BT01170907H,Infratest dimap,2017-09-07,1503,04.09.–06.09.,AfD,11
BT01170907H,Infratest dimap,2017-09-07,1503,04.09.–06.09.,BSW,NA
BT02170908B,Forsa,2017-09-08,2001,04.09.–07.09.,CDUCSU,37
BT02170908B,Forsa,2017-09-08,2001,04.09.–07.09.,SPD,23
BT02170908B,Forsa,2017-09-08,2001,04.09.–07.09.,Gruene,8
BT02170908B,Forsa,2017-09-08,2001,04.09.–07.09.,FDP,9
BT02170908B,Forsa,2017-09-08,2001,04.09.–07.09.,Linke,10
BT02170908B,Forsa,2017-09-08,2001,04.09.–07.09.,AfD,9
BT02170908B,Forsa,2017-09-08,2001,04.09.–07.09.,BSW,NA
BT03170909V,Verian,2017-09-09,1869,31.08.–06.09.,CDUCSU,37
BT03170909V,Verian,2017-09-09,1869,31.08.–06.09.,SPD,24
BT03170909V,Verian,2017-09-09,1869,31.08.–06.09.,Gruene,8
BT03170909V,Verian,2017-09-09,1869,31.08.–06.09.,FDP,8
BT03170909V,Verian,2017-09-09,1869,31.08.–06.09.,Linke,9
BT03170909V,Verian,2017-09-09,1869,31.08.–06.09.,AfD,9
BT03170909V,Verian,2017-09-09,1869,31.08.–06.09.,BSW,NA
BT02170913C,Forsa,2017-09-13,2505,04.09.–08.09.,CDUCSU,37
BT02170913C,Forsa,2017-09-13,2505,04.09.–08.09.,SPD,23
BT02170913C,Forsa,2017-09-13,2505,04.09.–08.09.,Gruene,8
BT02170913C,Forsa,2017-09-13,2505,04.09.–08.09.,FDP,8
BT02170913C,Forsa,2017-09-13,2505,04.09.–08.09.,Linke,10
BT02170913C,Forsa,2017-09-13,2505,04.09.–08.09.,AfD,9
BT02170913C,Forsa,2017-09-13,2505,04.09.–08.09.,BSW,NA
BT13170913C,YouGov,2017-09-13,1600,08.09.–12.09.,CDUCSU,36
BT13170913C,YouGov,2017-09-13,1600,08.09.–12.09.,SPD,23
BT13170913C,YouGov,2017-09-13,1600,08.09.–12.09.,Gruene,8
BT13170913C,YouGov,2017-09-13,1600,08.09.–12.09.,FDP,9
